"date","lon","lat"
2014-03-01 16:51:51,-66.4335479736328,41.8914413452148
2014-03-01 17:52:33,-66.4114227294922,41.8836517333984
2014-03-01 18:55:53,-66.3778991699219,41.8701095581055
2014-03-01 20:02:51,-66.3735961914063,41.8402214050293
2014-03-01 21:07:06,-66.3896179199219,41.8209686279297
2014-03-01 22:07:59,-66.4153594970703,41.8219718933105
2014-03-01 23:08:04,-66.4380874633789,41.8236618041992
2014-03-02 00:08:09,-66.4404983520508,41.8380889892578
2014-03-02 01:08:12,-66.4274291992188,41.8640785217285
2014-03-02 03:10:28,-66.4134521484375,41.9267616271973
2014-03-02 04:10:32,-66.3817367553711,41.9404182434082
2014-03-02 05:10:32,-66.3332824707031,41.9359092712402
2014-03-02 07:11:24,-66.2337188720703,41.9011306762695
2014-03-02 08:11:28,-66.2222290039063,41.8540000915527
2014-03-02 09:11:46,-66.2366790771484,41.8219299316406
2014-03-02 10:12:12,-66.2712936401367,41.8036994934082
2014-03-02 11:16:16,-66.3206329345703,41.7991905212402
2014-03-02 13:17:09,-66.4051132202148,41.8042793273926
2014-03-02 15:17:12,-66.4406890869141,41.846321105957
2014-03-02 16:21:25,-66.4400024414063,41.8715209960938
2014-03-02 17:23:04,-66.4401473999023,41.8721618652344
2014-03-02 19:30:42,-66.4157028198242,41.859130859375
2014-03-02 20:32:04,-66.4124374389648,41.8485794067383
2014-03-03 02:34:50,-66.5234527587891,41.8746185302734
2014-03-03 03:34:56,-66.4965362548828,41.8910789489746
2014-03-03 04:36:36,-66.456787109375,41.9117202758789
2014-03-03 05:36:37,-66.406867980957,41.9325714111328
2014-03-03 06:39:21,-66.3520126342773,41.9295082092285
2014-03-03 08:43:46,-66.2671432495117,41.8687591552734
2014-03-03 09:48:18,-66.249397277832,41.8368110656738
2014-03-03 10:53:12,-66.2573318481445,41.8340492248535
2014-03-03 11:53:16,-66.2940521240234,41.8311195373535
2014-03-03 13:55:13,-66.3498229980469,41.8574485778809
2014-03-03 14:55:49,-66.3833389282227,41.8797988891602
2014-03-03 15:58:32,-66.4177780151367,41.9118194580078
2014-03-03 18:03:41,-66.4224014282227,41.9297294616699
2014-03-03 19:05:10,-66.3909530639648,41.9220085144043
2014-03-03 23:15:33,-66.3383331298828,41.8703002929688
2014-03-04 02:19:12,-66.3858795166016,41.8796691894531
2014-03-04 03:19:17,-66.3824081420898,41.9100112915039
2014-03-04 04:21:31,-66.3732299804688,41.9276885986328
2014-03-04 05:23:16,-66.3432769775391,41.9241714477539
2014-03-04 06:24:12,-66.2980804443359,41.9266204833984
2014-03-04 09:24:34,-66.1940612792969,41.884090423584
2014-03-04 10:25:58,-66.1782073974609,41.864860534668
