"Date","Depth","Light","ETemp","DateTime","HST","days","minutes","five","ten","second","depthc"
39886.881944,29,187.75,22.85,2009-03-14 21:10:00,2009-03-14 11:10:00,14,670,0,0,0,5.5
39886.888889,23.5,187.5,22.85,2009-03-14 21:20:00,2009-03-14 11:20:00,14,680,0,0,0,37
39886.895833,60.5,118.75,22.7,2009-03-14 21:30:00,2009-03-14 11:30:00,14,690,0,0,0,10
39886.902778,70.5,103.5,22.7,2009-03-14 21:40:00,2009-03-14 11:40:00,14,700,0,0,0,37.5
39886.909722,33,182.5,22.85,2009-03-14 21:50:00,2009-03-14 11:50:00,14,710,0,0,0,7.5
39886.916667,40.5,167.75,22.85,2009-03-14 22:00:00,2009-03-14 12:00:00,14,720,0,0,0,11.5
39886.923611,29,179,22.85,2009-03-14 22:10:00,2009-03-14 12:10:00,14,730,0,0,0,2
39886.930556,31,173.25,22.85,2009-03-14 22:20:00,2009-03-14 12:20:00,14,740,0,0,0,22.5
39886.9375,8.5,197.75,22.95,2009-03-14 22:30:00,2009-03-14 12:30:00,14,750,0,0,0,18
39886.944444,26.5,179.25,22.85,2009-03-14 22:40:00,2009-03-14 12:40:00,14,760,0,0,0,5.5
39886.951389,21,183,22.85,2009-03-14 22:50:00,2009-03-14 12:50:00,14,770,0,0,0,20
39886.958333,41,147.75,22.75,2009-03-14 23:00:00,2009-03-14 13:00:00,14,780,0,0,0,21.5
39886.965278,62.5,135.5,22.5,2009-03-14 23:10:00,2009-03-14 13:10:00,14,790,0,0,0,4
39886.972222,58.5,134,22.45,2009-03-14 23:20:00,2009-03-14 13:20:00,14,800,0,0,0,24.5
39886.979167,34,166.25,22.85,2009-03-14 23:30:00,2009-03-14 13:30:00,14,810,0,0,0,18.5
39886.986111,15.5,196,22.85,2009-03-14 23:40:00,2009-03-14 13:40:00,14,820,0,0,0,4.5
39886.993056,20,179.25,22.85,2009-03-14 23:50:00,2009-03-14 13:50:00,14,830,0,0,0,12
39887,32,152.5,22.65,2009-03-15 00:00:00,2009-03-14 14:00:00,14,840,0,0,0,37
39887.006944,69,53.5,22.25,2009-03-15 00:10:00,2009-03-14 14:10:00,14,850,0,0,0,23
39887.013889,46,109.25,22.55,2009-03-15 00:20:00,2009-03-14 14:20:00,14,860,0,0,0,0.5
39887.020833,45.5,112,22.5,2009-03-15 00:30:00,2009-03-14 14:30:00,14,870,0,0,0,17.5
39887.027778,63,40.25,22.5,2009-03-15 00:40:00,2009-03-14 14:40:00,14,880,0,0,0,17.5
39887.034722,45.5,129.5,22.55,2009-03-15 00:50:00,2009-03-14 14:50:00,14,890,0,0,0,12
39887.041667,33.5,153.5,22.6,2009-03-15 01:00:00,2009-03-14 15:00:00,14,900,0,0,0,14
39887.048611,19.5,174.25,22.8,2009-03-15 01:10:00,2009-03-14 15:10:00,14,910,0,0,0,5
39887.055556,24.5,165.25,22.7,2009-03-15 01:20:00,2009-03-14 15:20:00,14,920,0,0,0,2.5
39887.0625,22,174.25,22.75,2009-03-15 01:30:00,2009-03-14 15:30:00,14,930,0,0,0,28
39887.069444,50,131,22.45,2009-03-15 01:40:00,2009-03-14 15:40:00,14,940,0,0,0,14
39887.076389,36,147.75,22.6,2009-03-15 01:50:00,2009-03-14 15:50:00,14,950,0,0,0,6
39887.083333,30,156.5,22.55,2009-03-15 02:00:00,2009-03-14 16:00:00,14,960,0,0,0,5.5
39887.090278,35.5,154.5,22.55,2009-03-15 02:10:00,2009-03-14 16:10:00,14,970,0,0,0,35.5
39887.097222,71,68.25,22.15,2009-03-15 02:20:00,2009-03-14 16:20:00,14,980,0,0,0,44
39887.104167,27,164.75,22.75,2009-03-15 02:30:00,2009-03-14 16:30:00,14,990,0,0,0,20.5
39887.111111,6.5,194.75,22.9,2009-03-15 02:40:00,2009-03-14 16:40:00,14,1000,0,0,0,0.5
39887.118056,7,193.25,22.9,2009-03-15 02:50:00,2009-03-14 16:50:00,14,1010,0,0,0,8
39887.125,15,175.5,22.8,2009-03-15 03:00:00,2009-03-14 17:00:00,14,1020,0,0,0,27.5
39887.131944,42.5,142,22.65,2009-03-15 03:10:00,2009-03-14 17:10:00,14,1030,0,0,0,23.5
39887.138889,66,129.5,22.35,2009-03-15 03:20:00,2009-03-14 17:20:00,14,1040,0,0,0,3
39887.145833,63,118,22.35,2009-03-15 03:30:00,2009-03-14 17:30:00,14,1050,0,0,0,58
39887.152778,5,192.25,22.85,2009-03-15 03:40:00,2009-03-14 17:40:00,14,1060,0,0,0,1
39887.159722,4,186.5,22.85,2009-03-15 03:50:00,2009-03-14 17:50:00,14,1070,0,0,0,16.5
39887.166667,20.5,168,22.8,2009-03-15 04:00:00,2009-03-14 18:00:00,14,1080,0,0,0,18
39887.173611,38.5,119.5,22.65,2009-03-15 04:10:00,2009-03-14 18:10:00,14,1090,0,0,0,21.5
39887.180556,17,167.25,22.85,2009-03-15 04:20:00,2009-03-14 18:20:00,14,1100,0,0,0,0.5
39887.1875,16.5,157,22.85,2009-03-15 04:30:00,2009-03-14 18:30:00,14,1110,0,0,0,2.5
39887.194444,19,146.5,22.85,2009-03-15 04:40:00,2009-03-14 18:40:00,14,1120,0,0,0,18
39887.201389,37,88,22.7,2009-03-15 04:50:00,2009-03-14 18:50:00,14,1130,0,0,0,15
39887.208333,22,106.5,22.75,2009-03-15 05:00:00,2009-03-14 19:00:00,14,1140,0,0,0,16.5
39887.215278,5.5,107.25,22.9,2009-03-15 05:10:00,2009-03-14 19:10:00,14,1150,0,0,0,25
39887.222222,30.5,49.25,22.85,2009-03-15 05:20:00,2009-03-14 19:20:00,14,1160,0,0,0,0.5
39887.229167,30,36,22.8,2009-03-15 05:30:00,2009-03-14 19:30:00,14,1170,0,0,0,5
39887.236111,35,31,22.85,2009-03-15 05:40:00,2009-03-14 19:40:00,14,1180,0,0,0,2.5
39887.243056,32.5,29,22.8,2009-03-15 05:50:00,2009-03-14 19:50:00,14,1190,0,0,0,1.5
39887.25,34,32.25,22.75,2009-03-15 06:00:00,2009-03-14 20:00:00,14,1200,0,0,0,7.5
39887.256944,26.5,31.25,22.8,2009-03-15 06:10:00,2009-03-14 20:10:00,14,1210,0,0,0,7.5
39887.263889,19,31.5,22.75,2009-03-15 06:20:00,2009-03-14 20:20:00,14,1220,0,0,0,8
39887.270833,27,30,22.75,2009-03-15 06:30:00,2009-03-14 20:30:00,14,1230,0,0,0,10.5
39887.277778,37.5,28.25,22.65,2009-03-15 06:40:00,2009-03-14 20:40:00,14,1240,0,0,0,18
39887.284722,19.5,40,22.8,2009-03-15 06:50:00,2009-03-14 20:50:00,14,1250,0,0,0,36.5
39887.291667,56,28.5,22.65,2009-03-15 07:00:00,2009-03-14 21:00:00,14,1260,0,0,0,9
39887.298611,47,29.5,22.7,2009-03-15 07:10:00,2009-03-14 21:10:00,14,1270,0,0,0,4.5
39887.305556,42.5,29,22.7,2009-03-15 07:20:00,2009-03-14 21:20:00,14,1280,0,0,0,3
39887.3125,45.5,29,22.7,2009-03-15 07:30:00,2009-03-14 21:30:00,14,1290,0,0,0,21
39887.319444,24.5,32.75,22.75,2009-03-15 07:40:00,2009-03-14 21:40:00,14,1300,0,0,0,10.5
39887.326389,35,30.25,22.75,2009-03-15 07:50:00,2009-03-14 21:50:00,14,1310,0,0,0,13.5
39887.333333,48.5,28.75,22.55,2009-03-15 08:00:00,2009-03-14 22:00:00,14,1320,0,0,0,2
39887.340278,50.5,28.75,22.55,2009-03-15 08:10:00,2009-03-14 22:10:00,14,1330,0,0,0,19.5
39887.347222,31,29,22.75,2009-03-15 08:20:00,2009-03-14 22:20:00,14,1340,0,0,0,5
39887.354167,36,30.25,22.65,2009-03-15 08:30:00,2009-03-14 22:30:00,14,1350,0,0,0,0
39887.361111,36,28.75,22.7,2009-03-15 08:40:00,2009-03-14 22:40:00,14,1360,0,0,0,1.5
39887.368056,34.5,33.75,22.7,2009-03-15 08:50:00,2009-03-14 22:50:00,14,1370,0,0,0,6.5
39887.375,28,30.5,22.8,2009-03-15 09:00:00,2009-03-14 23:00:00,14,1380,0,0,0,5
39887.381944,33,32.75,22.75,2009-03-15 09:10:00,2009-03-14 23:10:00,14,1390,0,0,0,7
39887.388889,40,30.25,22.75,2009-03-15 09:20:00,2009-03-14 23:20:00,14,1400,0,0,0,23.5
39887.395833,16.5,46,22.8,2009-03-15 09:30:00,2009-03-14 23:30:00,14,1410,0,0,0,25
39887.402778,41.5,28.75,22.7,2009-03-15 09:40:00,2009-03-14 23:40:00,14,1420,0,0,0,7.5
39887.409722,34,33.25,22.7,2009-03-15 09:50:00,2009-03-14 23:50:00,14,1430,0,0,0,14.5
39887.416667,48.5,31.75,22.65,2009-03-15 10:00:00,2009-03-15 00:00:00,15,0,0,0,0,9.5
39887.423611,39,37.25,22.75,2009-03-15 10:10:00,2009-03-15 00:10:00,15,10,0,0,0,15
39887.430556,54,28.75,22.7,2009-03-15 10:20:00,2009-03-15 00:20:00,15,20,0,0,0,2.5
39887.4375,51.5,29.25,22.7,2009-03-15 10:30:00,2009-03-15 00:30:00,15,30,0,0,0,8
39887.444444,43.5,28.75,22.7,2009-03-15 10:40:00,2009-03-15 00:40:00,15,40,0,0,0,1.5
39887.451389,45,31.75,22.7,2009-03-15 10:50:00,2009-03-15 00:50:00,15,50,0,0,0,1.5
39887.458333,43.5,33,22.65,2009-03-15 11:00:00,2009-03-15 01:00:00,15,60,0,0,0,14.5
39887.465278,58,29,22.6,2009-03-15 11:10:00,2009-03-15 01:10:00,15,70,0,0,0,14.5
39887.472222,72.5,28.5,22.5,2009-03-15 11:20:00,2009-03-15 01:20:00,15,80,0,0,0,18.5
39887.479167,54,30.25,22.7,2009-03-15 11:30:00,2009-03-15 01:30:00,15,90,0,0,0,9.5
39887.486111,44.5,29.5,22.75,2009-03-15 11:40:00,2009-03-15 01:40:00,15,100,0,0,0,10
39887.493056,54.5,28.75,22.75,2009-03-15 11:50:00,2009-03-15 01:50:00,15,110,0,0,0,10.5
39887.5,44,35,22.8,2009-03-15 12:00:00,2009-03-15 02:00:00,15,120,0,0,0,15
39887.506944,29,42.75,22.85,2009-03-15 12:10:00,2009-03-15 02:10:00,15,130,0,0,0,29.5
39887.513889,58.5,29.25,22.75,2009-03-15 12:20:00,2009-03-15 02:20:00,15,140,0,0,0,8
39887.520833,66.5,30.25,22.7,2009-03-15 12:30:00,2009-03-15 02:30:00,15,150,0,0,0,46
39887.527778,20.5,56,22.9,2009-03-15 12:40:00,2009-03-15 02:40:00,15,160,0,0,0,40
39887.534722,60.5,29.25,22.8,2009-03-15 12:50:00,2009-03-15 02:50:00,15,170,0,0,0,11.5
39887.541667,49,31.75,22.85,2009-03-15 13:00:00,2009-03-15 03:00:00,15,180,0,0,0,16.5
39887.548611,65.5,29.25,22.7,2009-03-15 13:10:00,2009-03-15 03:10:00,15,190,0,0,0,16.5
39887.555556,49,31,22.85,2009-03-15 13:20:00,2009-03-15 03:20:00,15,200,0,0,0,9.5
39887.5625,39.5,41.25,22.85,2009-03-15 13:30:00,2009-03-15 03:30:00,15,210,0,0,0,25
39887.569444,64.5,35,22.7,2009-03-15 13:40:00,2009-03-15 03:40:00,15,220,0,0,0,11.5
39887.576389,76,29.5,22.7,2009-03-15 13:50:00,2009-03-15 03:50:00,15,230,0,0,0,9.5
39887.583333,66.5,36.75,22.85,2009-03-15 14:00:00,2009-03-15 04:00:00,15,240,0,0,0,12
39887.590278,54.5,43,22.85,2009-03-15 14:10:00,2009-03-15 04:10:00,15,250,0,0,0,52.5
39887.597222,107,29,22.7,2009-03-15 14:20:00,2009-03-15 04:20:00,15,260,0,0,0,25.5
39887.604167,81.5,29.75,22.7,2009-03-15 14:30:00,2009-03-15 04:30:00,15,270,0,0,0,0.5
39887.611111,82,30.5,22.7,2009-03-15 14:40:00,2009-03-15 04:40:00,15,280,0,0,0,4.5
39887.618056,77.5,35.75,22.85,2009-03-15 14:50:00,2009-03-15 04:50:00,15,290,0,0,0,7.5
39887.625,85,29.25,22.8,2009-03-15 15:00:00,2009-03-15 05:00:00,15,300,0,0,0,18.5
39887.631944,66.5,29.5,22.8,2009-03-15 15:10:00,2009-03-15 05:10:00,15,310,0,0,0,16.5
39887.638889,50,32.25,22.8,2009-03-15 15:20:00,2009-03-15 05:20:00,15,320,0,0,0,19.5
39887.645833,69.5,32.5,22.75,2009-03-15 15:30:00,2009-03-15 05:30:00,15,330,0,0,0,31
39887.652778,38.5,43.25,22.8,2009-03-15 15:40:00,2009-03-15 05:40:00,15,340,0,0,0,0
39887.659722,38.5,45,22.8,2009-03-15 15:50:00,2009-03-15 05:50:00,15,350,0,0,0,13.5
39887.666667,52,31,22.8,2009-03-15 16:00:00,2009-03-15 06:00:00,15,360,0,0,0,48
39887.673611,4,102,22.7,2009-03-15 16:10:00,2009-03-15 06:10:00,15,370,0,0,0,24
39887.680556,28,95,22.8,2009-03-15 16:20:00,2009-03-15 06:20:00,15,380,0,0,0,24
39887.6875,4,143.75,22.55,2009-03-15 16:30:00,2009-03-15 06:30:00,15,390,0,0,0,15.5
39887.694444,19.5,144,22.8,2009-03-15 16:40:00,2009-03-15 06:40:00,15,400,0,0,0,5
39887.701389,14.5,160.5,22.8,2009-03-15 16:50:00,2009-03-15 06:50:00,15,410,0,0,0,4.5
39887.708333,10,171.75,22.75,2009-03-15 17:00:00,2009-03-15 07:00:00,15,420,0,0,0,46.5
39887.715278,56.5,118,22.8,2009-03-15 17:10:00,2009-03-15 07:10:00,15,430,0,0,0,42
39887.722222,14.5,173.5,22.8,2009-03-15 17:20:00,2009-03-15 07:20:00,15,440,0,0,0,35.5
39887.729167,50,134,22.8,2009-03-15 17:30:00,2009-03-15 07:30:00,15,450,0,0,0,4.5
39887.736111,54.5,126.25,22.8,2009-03-15 17:40:00,2009-03-15 07:40:00,15,460,0,0,0,1.5
39887.743056,53,135,22.8,2009-03-15 17:50:00,2009-03-15 07:50:00,15,470,0,0,0,46
39887.75,7,191,22.7,2009-03-15 18:00:00,2009-03-15 08:00:00,15,480,0,0,0,51
39887.756944,58,142,22.8,2009-03-15 18:10:00,2009-03-15 08:10:00,15,490,0,0,0,39
39887.763889,19,186.5,22.75,2009-03-15 18:20:00,2009-03-15 08:20:00,15,500,0,0,0,28.5
39887.770833,47.5,154.75,22.8,2009-03-15 18:30:00,2009-03-15 08:30:00,15,510,0,0,0,12.5
39887.777778,35,169.75,22.8,2009-03-15 18:40:00,2009-03-15 08:40:00,15,520,0,0,0,5
39887.784722,30,175.25,22.8,2009-03-15 18:50:00,2009-03-15 08:50:00,15,530,0,0,0,43
39887.791667,73,128.5,22.75,2009-03-15 19:00:00,2009-03-15 09:00:00,15,540,0,0,0,65.5
39887.798611,7.5,197.25,22.8,2009-03-15 19:10:00,2009-03-15 09:10:00,15,550,0,0,0,12.5
39887.805556,20,191.25,22.8,2009-03-15 19:20:00,2009-03-15 09:20:00,15,560,0,0,0,4
39887.8125,24,186.5,22.8,2009-03-15 19:30:00,2009-03-15 09:30:00,15,570,0,0,0,18
39887.819444,42,175.25,22.8,2009-03-15 19:40:00,2009-03-15 09:40:00,15,580,0,0,0,9.5
39887.826389,51.5,167.5,22.8,2009-03-15 19:50:00,2009-03-15 09:50:00,15,590,0,0,0,25.5
39887.833333,26,189.75,22.8,2009-03-15 20:00:00,2009-03-15 10:00:00,15,600,0,0,0,12.5
39887.840278,13.5,199.75,22.8,2009-03-15 20:10:00,2009-03-15 10:10:00,15,610,0,0,0,4
39887.847222,9.5,204.25,22.8,2009-03-15 20:20:00,2009-03-15 10:20:00,15,620,0,0,0,1.5
39887.854167,8,204,22.8,2009-03-15 20:30:00,2009-03-15 10:30:00,15,630,0,0,0,21
39887.861111,29,187,22.8,2009-03-15 20:40:00,2009-03-15 10:40:00,15,640,0,0,0,11.5
39887.868056,40.5,180.75,22.8,2009-03-15 20:50:00,2009-03-15 10:50:00,15,650,0,0,0,32.5
39887.875,8,204.75,22.9,2009-03-15 21:00:00,2009-03-15 11:00:00,15,660,0,0,0,5.5
39887.881944,13.5,207.25,22.85,2009-03-15 21:10:00,2009-03-15 11:10:00,15,670,0,0,0,20.5
39887.888889,34,177.75,22.8,2009-03-15 21:20:00,2009-03-15 11:20:00,15,680,0,0,0,12.5
39887.895833,21.5,198,22.8,2009-03-15 21:30:00,2009-03-15 11:30:00,15,690,0,0,0,65
39887.902778,86.5,130.75,22.6,2009-03-15 21:40:00,2009-03-15 11:40:00,15,700,0,0,0,49.5
39887.909722,37,182,22.8,2009-03-15 21:50:00,2009-03-15 11:50:00,15,710,0,0,0,20.5
39887.916667,16.5,200,22.8,2009-03-15 22:00:00,2009-03-15 12:00:00,15,720,0,0,0,10
39887.923611,6.5,204.5,22.8,2009-03-15 22:10:00,2009-03-15 12:10:00,15,730,0,0,0,70
39887.930556,76.5,157.75,22.75,2009-03-15 22:20:00,2009-03-15 12:20:00,15,740,0,0,0,50
39887.9375,26.5,193.5,22.8,2009-03-15 22:30:00,2009-03-15 12:30:00,15,750,0,0,0,16.5
39887.944444,10,209,22.8,2009-03-15 22:40:00,2009-03-15 12:40:00,15,760,0,0,0,3.5
39887.951389,13.5,204.75,22.8,2009-03-15 22:50:00,2009-03-15 12:50:00,15,770,0,0,0,72
39887.958333,85.5,150.5,22.5,2009-03-15 23:00:00,2009-03-15 13:00:00,15,780,0,0,0,30
39887.965278,55.5,160,22.7,2009-03-15 23:10:00,2009-03-15 13:10:00,15,790,0,0,0,44.5
39887.972222,11,196.25,22.8,2009-03-15 23:20:00,2009-03-15 13:20:00,15,800,0,0,0,1.5
39887.979167,9.5,204.5,22.85,2009-03-15 23:30:00,2009-03-15 13:30:00,15,810,0,0,0,6
39887.986111,15.5,202.5,22.85,2009-03-15 23:40:00,2009-03-15 13:40:00,15,820,0,0,0,9.5
39887.993056,6,195.25,22.9,2009-03-15 23:50:00,2009-03-15 13:50:00,15,830,0,0,0,12
39888,18,191.5,22.85,2009-03-16 00:00:00,2009-03-15 14:00:00,15,840,0,0,0,18
39888.006944,36,187.75,22.85,2009-03-16 00:10:00,2009-03-15 14:10:00,15,850,0,0,0,12
39888.013889,24,192.25,22.85,2009-03-16 00:20:00,2009-03-15 14:20:00,15,860,0,0,0,70.5
39888.020833,94.5,144.75,22.35,2009-03-16 00:30:00,2009-03-15 14:30:00,15,870,0,0,0,45
39888.027778,49.5,167.75,22.75,2009-03-16 00:40:00,2009-03-15 14:40:00,15,880,0,0,0,33
39888.034722,82.5,149,22.4,2009-03-16 00:50:00,2009-03-15 14:50:00,15,890,0,0,0,20.5
39888.041667,62,160.25,22.6,2009-03-16 01:00:00,2009-03-15 15:00:00,15,900,0,0,0,8
39888.048611,70,149,22.65,2009-03-16 01:10:00,2009-03-15 15:10:00,15,910,0,0,0,64
39888.055556,6,194.75,22.9,2009-03-16 01:20:00,2009-03-15 15:20:00,15,920,0,0,0,56
39888.0625,62,155,22.6,2009-03-16 01:30:00,2009-03-15 15:30:00,15,930,0,0,0,30.5
39888.069444,31.5,178.5,22.8,2009-03-16 01:40:00,2009-03-15 15:40:00,15,940,0,0,0,23
39888.076389,8.5,195.25,22.9,2009-03-16 01:50:00,2009-03-15 15:50:00,15,950,0,0,0,1.5
39888.083333,7,197.25,23.05,2009-03-16 02:00:00,2009-03-15 16:00:00,15,960,0,0,0,0.5
39888.090278,6.5,204,22.9,2009-03-16 02:10:00,2009-03-15 16:10:00,15,970,0,0,0,29
39888.097222,35.5,182,22.85,2009-03-16 02:20:00,2009-03-15 16:20:00,15,980,0,0,0,27
39888.104167,8.5,190.5,23,2009-03-16 02:30:00,2009-03-15 16:30:00,15,990,0,0,0,19.5
39888.111111,28,177.25,22.85,2009-03-16 02:40:00,2009-03-15 16:40:00,15,1000,0,0,0,8
39888.118056,36,174.5,22.8,2009-03-16 02:50:00,2009-03-15 16:50:00,15,1010,0,0,0,5
39888.125,41,172.25,22.8,2009-03-16 03:00:00,2009-03-15 17:00:00,15,1020,0,0,0,2.5
39888.131944,38.5,167,22.8,2009-03-16 03:10:00,2009-03-15 17:10:00,15,1030,0,0,0,0.5
39888.138889,38,165.75,22.8,2009-03-16 03:20:00,2009-03-15 17:20:00,15,1040,0,0,0,8.5
39888.145833,46.5,160.25,22.75,2009-03-16 03:30:00,2009-03-15 17:30:00,15,1050,0,0,0,7
39888.152778,39.5,160.25,22.8,2009-03-16 03:40:00,2009-03-15 17:40:00,15,1060,0,0,0,35
39888.159722,4.5,188.25,23.2,2009-03-16 03:50:00,2009-03-15 17:50:00,15,1070,0,0,0,36.5
39888.166667,41,160.5,22.8,2009-03-16 04:00:00,2009-03-15 18:00:00,15,1080,0,0,0,36.5
39888.173611,4.5,184.5,23.15,2009-03-16 04:10:00,2009-03-15 18:10:00,15,1090,0,0,0,24
39888.180556,28.5,160,22.85,2009-03-16 04:20:00,2009-03-15 18:20:00,15,1100,0,0,0,26
39888.1875,54.5,141.75,22.45,2009-03-16 04:30:00,2009-03-15 18:30:00,15,1110,0,0,0,5
39888.194444,59.5,127,22.7,2009-03-16 04:40:00,2009-03-15 18:40:00,15,1120,0,0,0,22.5
39888.201389,82,109,22.45,2009-03-16 04:50:00,2009-03-15 18:50:00,15,1130,0,0,0,9
39888.208333,91,80.5,22.35,2009-03-16 05:00:00,2009-03-15 19:00:00,15,1140,0,0,0,23
39888.215278,68,66,22.6,2009-03-16 05:10:00,2009-03-15 19:10:00,15,1150,0,0,0,18
39888.222222,50,54.5,22.8,2009-03-16 05:20:00,2009-03-15 19:20:00,15,1160,0,0,0,45
39888.229167,5,69.5,23,2009-03-16 05:30:00,2009-03-15 19:30:00,15,1170,0,0,0,5.5
39888.236111,10.5,52.5,22.85,2009-03-16 05:40:00,2009-03-15 19:40:00,15,1180,0,0,0,5
39888.243056,15.5,45.75,22.85,2009-03-16 05:50:00,2009-03-15 19:50:00,15,1190,0,0,0,23
39888.25,38.5,34.5,22.85,2009-03-16 06:00:00,2009-03-15 20:00:00,15,1200,0,0,0,34
39888.256944,4.5,56.5,23.1,2009-03-16 06:10:00,2009-03-15 20:10:00,15,1210,0,0,0,0.5
39888.263889,5,55,23.1,2009-03-16 06:20:00,2009-03-15 20:20:00,15,1220,0,0,0,1.5
39888.270833,6.5,50.5,22.9,2009-03-16 06:30:00,2009-03-15 20:30:00,15,1230,0,0,0,41
39888.277778,47.5,33.25,22.8,2009-03-16 06:40:00,2009-03-15 20:40:00,15,1240,0,0,0,12
39888.284722,35.5,32.75,22.85,2009-03-16 06:50:00,2009-03-15 20:50:00,15,1250,0,0,0,0
39888.291667,35.5,33,22.85,2009-03-16 07:00:00,2009-03-15 21:00:00,15,1260,0,0,0,34
39888.298611,69.5,33,22.65,2009-03-16 07:10:00,2009-03-15 21:10:00,15,1270,0,0,0,31.5
39888.305556,38,33,22.85,2009-03-16 07:20:00,2009-03-15 21:20:00,15,1280,0,0,0,2
39888.3125,40,32,22.85,2009-03-16 07:30:00,2009-03-15 21:30:00,15,1290,0,0,0,5
39888.319444,35,33.75,22.85,2009-03-16 07:40:00,2009-03-15 21:40:00,15,1300,0,0,0,23
39888.326389,58,31.25,22.65,2009-03-16 07:50:00,2009-03-15 21:50:00,15,1310,0,0,0,56.5
39888.333333,114.5,29.25,22.2,2009-03-16 08:00:00,2009-03-15 22:00:00,15,1320,0,0,0,75.5
39888.340278,39,31,22.8,2009-03-16 08:10:00,2009-03-15 22:10:00,15,1330,0,0,0,22.5
39888.347222,16.5,38.5,22.8,2009-03-16 08:20:00,2009-03-15 22:20:00,15,1340,0,0,0,23.5
39888.354167,40,31.75,22.8,2009-03-16 08:30:00,2009-03-15 22:30:00,15,1350,0,0,0,12
39888.361111,28,34.75,22.75,2009-03-16 08:40:00,2009-03-15 22:40:00,15,1360,0,0,0,55
39888.368056,83,29,22.55,2009-03-16 08:50:00,2009-03-15 22:50:00,15,1370,0,0,0,5.5
39888.375,77.5,29,22.55,2009-03-16 09:00:00,2009-03-15 23:00:00,15,1380,0,0,0,39.5
39888.381944,38,32.5,22.8,2009-03-16 09:10:00,2009-03-15 23:10:00,15,1390,0,0,0,3
39888.388889,35,36.75,22.8,2009-03-16 09:20:00,2009-03-15 23:20:00,15,1400,0,0,0,16.5
39888.395833,51.5,33.25,22.65,2009-03-16 09:30:00,2009-03-15 23:30:00,15,1410,0,0,0,10
39888.402778,61.5,30.25,22.55,2009-03-16 09:40:00,2009-03-15 23:40:00,15,1420,0,0,0,3.5
39888.409722,58,32,22.55,2009-03-16 09:50:00,2009-03-15 23:50:00,15,1430,0,0,0,40.5
39888.416667,98.5,29.5,22.4,2009-03-16 10:00:00,2009-03-16 00:00:00,16,0,0,0,0,51.5
39888.423611,47,35.5,22.7,2009-03-16 10:10:00,2009-03-16 00:10:00,16,10,0,0,0,6.5
39888.430556,53.5,35.5,22.6,2009-03-16 10:20:00,2009-03-16 00:20:00,16,20,0,0,0,2
39888.4375,51.5,35,22.75,2009-03-16 10:30:00,2009-03-16 00:30:00,16,30,0,0,0,8.5
39888.444444,43,41.25,22.7,2009-03-16 10:40:00,2009-03-16 00:40:00,16,40,0,0,0,19
39888.451389,62,31.25,22.6,2009-03-16 10:50:00,2009-03-16 00:50:00,16,50,0,0,0,10.5
39888.458333,72.5,31,22.5,2009-03-16 11:00:00,2009-03-16 01:00:00,16,60,0,0,0,1
39888.465278,71.5,33,22.55,2009-03-16 11:10:00,2009-03-16 01:10:00,16,70,0,0,0,14.5
39888.472222,86,29,22.5,2009-03-16 11:20:00,2009-03-16 01:20:00,16,80,0,0,0,6
39888.479167,92,30.25,22.45,2009-03-16 11:30:00,2009-03-16 01:30:00,16,90,0,0,0,13
39888.486111,79,29.75,22.55,2009-03-16 11:40:00,2009-03-16 01:40:00,16,100,0,0,0,0.5
39888.493056,78.5,30.5,22.55,2009-03-16 11:50:00,2009-03-16 01:50:00,16,110,0,0,0,33.5
39888.5,45,39.5,22.75,2009-03-16 12:00:00,2009-03-16 02:00:00,16,120,0,0,0,19
39888.506944,64,34.5,22.65,2009-03-16 12:10:00,2009-03-16 02:10:00,16,130,0,0,0,17.5
39888.513889,81.5,30.25,22.55,2009-03-16 12:20:00,2009-03-16 02:20:00,16,140,0,0,0,2.5
39888.520833,79,30.75,22.65,2009-03-16 12:30:00,2009-03-16 02:30:00,16,150,0,0,0,7.5
39888.527778,86.5,29.75,22.55,2009-03-16 12:40:00,2009-03-16 02:40:00,16,160,0,0,0,7.5
39888.534722,94,30.5,22.6,2009-03-16 12:50:00,2009-03-16 02:50:00,16,170,0,0,0,20.5
39888.541667,73.5,32.25,22.55,2009-03-16 13:00:00,2009-03-16 03:00:00,16,180,0,0,0,23
39888.548611,96.5,30,22.55,2009-03-16 13:10:00,2009-03-16 03:10:00,16,190,0,0,0,14.5
39888.555556,82,32.5,22.55,2009-03-16 13:20:00,2009-03-16 03:20:00,16,200,0,0,0,78
39888.5625,4,87.25,22.65,2009-03-16 13:30:00,2009-03-16 03:30:00,16,210,0,0,0,2.5
39888.569444,6.5,72.75,22.8,2009-03-16 13:40:00,2009-03-16 03:40:00,16,220,0,0,0,59
39888.576389,65.5,37.25,22.7,2009-03-16 13:50:00,2009-03-16 03:50:00,16,230,0,0,0,2.5
39888.583333,68,34.25,22.75,2009-03-16 14:00:00,2009-03-16 04:00:00,16,240,0,0,0,1
39888.590278,67,33,22.75,2009-03-16 14:10:00,2009-03-16 04:10:00,16,250,0,0,0,0.5
39888.597222,66.5,33.5,22.75,2009-03-16 14:20:00,2009-03-16 04:20:00,16,260,0,0,0,23
39888.604167,43.5,48.75,22.75,2009-03-16 14:30:00,2009-03-16 04:30:00,16,270,0,0,0,31
39888.611111,12.5,69.75,22.75,2009-03-16 14:40:00,2009-03-16 04:40:00,16,280,0,0,0,63
